-19.5563997,-19.21962965,-19.20910573,-19.21962953,1.2303619752196351e+35,-19.44063461,-19.3774904,-19.04072082,-41820.94922,-19.15648556,-19.28277397,-19.44063461,-19.75635588,-20.11417401,-20.46146774,-20.18784237,-20.74561763,-1.24E+30,-20.2509867,-20.11417401,-20.02998137,-20.01945734,-41820,-20.04050553,-20.07207751,-20.00893307,-19.94578886,-20.04050541,-41820.21875,-20.0931257,-19.84054863,-19.69321167,-19.74583173,-19.79845214,-20.13522208,-20.29308295,-20.60880494,-20.69299698,-20.49304008,-20.41937149,-20.6088047,-20.87190604,-21.12448323,-21.35601258,7604993003627.627,-21.64016163,-21.76645017,-3.78E+30,-22.1558404,-22.48208618,-22.68204355
-19.87212098,-19.74583244,-19.77740443,-19.86159718,-19.81950068,-20.00893366,-19.91421711,-19.43011093,-19.44063473,-19.69321251,-19.90369344,-19.8615967,-20.12469792,-20.62985253,-21.1034354,-20.46146774,-21.06133902,-21.09291101,-20.67194903,-20.59828055,-20.29308283,-20.27203476,-20.46146774,-20.54566002,-20.56670821,-20.33517921,-20.26151085,-20.45094359,-20.48251557,-20.55618441,-20.10365009,-20.15626991,-20.02998173,-20.22993839,-20.48251581,-20.80876148,-21.09291112,-21.17710364,-20.90347815,-20.77718961,-21.1665796,-21.30339229,-21.64016199,-21.90326333,-22.0400759,-22.15584052,-22.2610811,-22.36632156,-22.78728378,-23.05038536,-23.17667377,-7,43,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-19.27225006,-19.31434608,-19.45115888,-19.3774904,-19.38801467,-19.38801432,-19.44063461,-19.27225029,-19.32487035,-19.11438918,-19.23015356,-19.5669235,-19.64059162,-20.25098693,-20.44041967,-20.40884757,-20.57723236,-20.26151097,-20.18784285,-19.94578922,-19.91421735,-19.90369344,-19.70373631,-19.84054887,-19.90369356,-19.76688051,-19.75635636,-19.78792858,-19.80897665,-19.63006771,-19.24067771,-19.39853859,-19.66163981,-19.47220683,-19.88264549,-19.95631337,-20.01945746,-20.1352222,-20.33517945,-20.32465518,-20.16679442,-20.55618405,-20.64037645,-20.85085785,-21.14553142,-21.4717772,-21.72435474,-22.06112421,-21.73487854,-22.11374414,-22.19793653
-19.77740467,-19.76688075,-19.7142601,-19.70373654,-19.84054899,-19.80897677,-19.95631337,-19.40906274,-19.4827311,-19.60901964,-19.73530853,-19.73530841,-20.31413126,-20.7666651,-20.88242984,-20.40884745,-21.17710328,-20.87190568,-20.24046278,-20.33517909,-20.11417401,-19.914217,-20.14574659,-20.04050565,-20.08260202,-20.0931263,-20.22993898,-20.40884793,-20.48251605,-20.3141315,-20.02998173,-20.14574635,-19.66163981,-20.2404629,-20.06155396,-20.52461183,-20.73509312,-20.97714603,-20.58775628,-20.5877564,-20.81928563,-20.9876703,-21.27181995,-21.51387358,-21.62963808,-21.74540246,-22.06112409,-22.09269619,-22.4820863,-22.67151904,-22.88200021
-20.26151109,-20.15627038,-20.25098681,-20.26151109,-20.51408815,-20.41937184,-20.39832354,-20.19836676,-20.0931263,-19.95631361,-20.22993886,-20.34570336,-20.89295399,-21.24024761,-21.55596948,-21.00871849,-21.73487866,-21.32444024,-21.29286802,-20.89295375,-20.90347803,-20.93505037,-20.72456908,-20.85085785,-20.88242984,-20.9560982,-20.70352089,-20.74561715,-20.71404469,-20.70352089,-20.27203488,-20.15627038,-20.3457036,-20.35622728,-20.81928539,-20.97714627,-21.20867562,-21.28234398,-21.24024785,-21.15605545,-21.31391609,-21.51387286,-21.78749883,-21.95588374,-22.04007614,-22.3768456,-22.54523051,-22.80833185,-22.86095226,-22.79780769,-23.16614985
-21.0613389,-21.06133866,-21.26129603,-21.04029095,-21.08238709,-21.07186282,-21.05081463,-20.98767054,-20.8719058,-20.76666546,-20.93505013,-21.27181995,-21.79802275,-22.10322022,-22.31370139,-22.06112409,-22.52418232,-22.30317748,-21.87169135,-21.79802287,-21.40863264,-21.46125317,-21.42968094,-21.45072913,-21.38758469,-21.40863264,-21.44020486,-21.57701766,-21.49282515,-21.33496439,-20.96662235,-20.86138165,-20.79823756,-20.96662223,-21.26129603,-21.53492141,-21.85064316,-21.84011924,-21.51387334,-21.47177696,-21.58754182,-21.69278228,-22.1874125,-22.19793689,-22.27160501,-22.73466349,-22.88200021,-23.25034237,-23.42925155,-23.53449178,-23.50291979
-20.33517909,-20.57723236,-20.72456896,-20.54566002,-20.735093,-20.52461195,-20.3141309,-20.33517933,-20.19836652,-20.22993875,-20.47199178,-20.74561727,-21.0613389,-21.51387346,-21.74540269,-21.64016187,-21.9243114,-21.65068614,-21.28234398,-20.96662211,-20.86138165,-20.84033334,-20.76666522,-20.84033358,-20.76666498,-20.99819469,-20.69299686,-20.7982372,-20.74561715,-20.68247283,-20.36675096,-20.15627027,-20.38779962,-20.38779926,-20.94557428,-20.87190592,-21.15605533,-21.18762755,-21.05081463,-21.05081487,-21.11395907,-21.17710364,-21.48230112,-21.8822155,-21.96640766,-22.21898496,-22.36632168,-22.38736963,-22.72413933,-22.60837436,-22.87147617
-20.69299722,-20.50356412,-20.82980967,-21.0613389,-21.15605509,-20.9245261,-21.04029095,-20.44042015,-20.47199202,-20.56670856,-21.00871861,-20.92452633,-21.49282503,-21.67173421,-22.00850415,-22.24003315,-22.34527349,-22.26108122,-21.77697456,-21.75592613,-21.17710328,-21.01924253,-21.1034348,-21.22972357,-21.15605509,-21.2823441,-21.31391585,-21.37706041,-21.48230112,-20.96662211,-20.62985301,-20.5456605,-20.56670868,-20.56670856,-20.91400194,-21.51387286,-21.34548819,-21.53492117,-21.24024761,-21.13500702,-21.1771034,-21.52439713,-21.9243114,-21.81907105,-22.04007602,-22.41894186,-22.5557549,-23.08195746,-22.9240967,-23.07143331,-23.30296242
-22.08217227,-22.34527338,-22.35579753,-22.46103811,-22.53470623,-22.33474946,-22.63994706,-22.27160513,-22.31370163,-22.0400759,-22.06112385,-22.5662787,-23.20824599,-23.70287657,-23.86073744,-23.5976361,-23.90283358,-23.47134733,-23.17667401,-22.87147665,-22.99776518,-22.73466361,-22.60837483,-22.94514465,-22.85042822,-22.62942278,-22.50313425,-22.41894197,-22.41894186,-22.08217251,-21.86116707,-21.87169099,-21.8927393,-21.96640754,-22.46103799,-22.47156191,-22.71361554,-22.59785068,-22.67151928,-22.53470635,-22.62942302,-22.82938004,-23.0082891,-23.20824611,-23.25034237,-23.81864142,-23.87126136,-24.26065135,-24.02912235,-24.2396034,-24.52375293
-21.08238697,-21.17710352,-21.22972357,-21.42968106,-21.50334942,-21.24024785,-21.46125293,-21.00871861,-20.8403337,-21.00871849,-21.27181995,-21.41915679,-21.77697468,-22.09269619,-22.28212917,-22.34527349,-22.50313413,-22.34527349,-21.92431152,-21.64016187,-21.34548855,-21.49282539,-21.42968082,-21.46125305,-21.31391633,-21.38758445,-21.30339217,-21.54544556,-21.2612958,-21.22972393,-20.84033358,-20.70352089,-20.58775651,-21.05081475,-20.95609832,-21.19815183,-21.52439749,-21.73487854,-21.44020474,-21.45072889,-21.46125293,-21.70330632,-21.98745584,-22.08217239,-22.08217216,-22.36632144,-22.68204331,-22.81885564,-22.99776506,-23.06090903,-23.19772208
-21.11395872,-20.91400218,-21.2507714,-21.12448311,-21.38758433,-20.85085762,-21.06133854,-21.14553154,-20.90347791,-20.68247283,-20.80876136,-21.16657913,-21.7033062,-21.98745596,-22.29265356,-22.13479221,-22.20846117,-21.74540257,-21.41915667,-21.25077164,-21.29286802,-21.00871837,-21.13500702,-21.11395895,-21.27181959,-21.01924276,-21.13500714,-21.04029047,-21.02976668,-20.72456908,-20.51408815,-20.39832389,-20.55618429,-20.52461219,-20.93505001,-21.00871861,-21.12448323,-21.07186282,-21.01924253,-21.11395907,-21.00871849,-21.24024773,-21.45072901,-21.71383011,-21.97693193,-22.02955198,-22.43999028,-22.36632168,-22.76623571,-22.87147605,-22.67151928
-22.47156191,-22.51365852,-22.57680249,-22.61889887,-22.77675986,-22.63994718,-22.63994706,-22.48208642,-22.37684584,-22.49261057,-22.47156203,-22.60837495,-23.30296254,-23.41872716,-23.96597803,-23.88178551,-23.95545423,-23.60816026,-23.17667389,-22.85042799,-22.52418244,-22.67151928,-22.47156227,-22.65047109,-22.5557549,-22.40841794,-22.29265332,-22.4820863,-22.47156227,-22.17688859,-21.98745573,-21.60858977,-21.60858989,-21.78749883,-21.96640778,-22.2610811,-22.50313401,-22.46103823,-22.46103811,-22.27160525,-22.34527361,-22.37684596,-22.59785104,-22.77675962,-22.97671676,-23.6818285,-23.60816038,-23.96597838,-23.82916546,-24.08174288,-24.31327188
